Time Step,Simulated Decay,Theoretical Decay
108,981,979.6219665894836
109,980,979.4352346077105
110,980,979.2485382201098
111,980,979.0618774198965
112,978,978.8752522002872
113,978,978.6886625544993
114,978,978.5021084757522
115,978,978.3155899572661
116,978,978.1291069922627
117,978,977.9426595739648
118,978,977.7562476955967
119,978,977.5698713503839
120,978,977.3835305315531
121,978,977.1972252323327
122,977,977.0109554459517
123,977,976.824721165641
124,977,976.6385223846326
125,976,976.4523590961596
126,976,976.2662312934565
127,975,976.0801389697593
128,975,975.894082118305
129,975,975.7080607323322
130,975,975.5220748050803
131,975,975.3361243297906
132,975,975.150209299705
133,975,974.9643297080675
134,975,974.7784855481225
135,975,974.5926768131166
136,975,974.4069034962969
137,975,974.2211655909122
138,975,974.0354630902126
139,974,973.8497959874493
140,974,973.6641642758748
141,974,973.4785679487431
142,974,973.2930069993092
143,974,973.1074814208297
144,974,972.9219912065622
145,974,972.7365363497657
146,974,972.5511168437007
147,974,972.3657326816284
148,974,972.1803838568119
149,974,971.9950703625153
150,974,971.809792192004
151,974,971.6245493385449
152,974,971.4393417954055
153,974,971.2541695558557
154,974,971.0690326131655
155,974,970.8839309606071
156,974,970.6988645914535
157,974,970.5138334989791
158,974,970.3288376764597
159,974,970.1438771171721
160,974,969.9589518143946
161,974,969.7740617614069
162,974,969.5892069514896
163,973,969.4043873779248
164,973,969.2196030339959
165,973,969.0348539129877
166,973,968.850140008186
167,972,968.6654613128782
168,972,968.4808178203523
169,972,968.2962095238986
170,972,968.111636416808
171,971,967.9270984923728
172,970,967.7425957438866
173,970,967.5581281646441
174,970,967.373695747942
175,970,967.1892984870772
176,968,967.0049363753486
177,968,966.8206094060563
178,968,966.6363175725014
179,968,966.4520608679867
180,968,966.2678392858159
181,968,966.083652819294
182,967,965.8995014617275
183,967,965.715385206424
184,967,965.5313040466924
185,967,965.347257975843
186,967,965.1632469871874
187,967,964.9792710740383
188,967,964.7953302297094
189,967,964.6114244475164
190,967,964.4275537207757
191,967,964.2437180428053
192,967,964.0599174069241
193,967,963.8761518064528
194,967,963.6924212347128
195,967,963.5087256850271
196,967,963.3250651507201
197,967,963.1414396251171
198,967,962.957849101545
199,967,962.7742935733319
200,966,962.590773033807
201,966,962.4072874763007
202,966,962.2238368941452
203,966,962.0404212806734
204,966,961.8570406292197
205,966,961.6736949331199
206,966,961.4903841857109
207,966,961.307108380331
208,966,961.1238675103193
209,966,960.9406615690169
210,966,960.7574905497657
211,966,960.5743544459091
212,966,960.3912532507916
213,966,960.2081869577589
214,966,960.025155560158
215,966,959.8421590513377
216,966,959.6591974246472
217,965,959.4762706734376
218,965,959.2933787910611
219,965,959.110521770871
220,965,958.927699606222
221,965,958.7449122904701
222,964,958.5621598169724
223,964,958.3794421790877
224,964,958.1967593701756
225,964,958.0141113835972
226,964,957.8314982127147
227,964,957.6489198508915
228,964,957.4663762914927
229,964,957.2838675278842
230,964,957.1013935534335
231,964,956.9189543615092
232,964,956.7365499454811
233,964,956.5541802987204
234,964,956.3718454145995
235,964,956.189545286492
236,964,956.007279907773
237,964,955.8250492718184
238,964,955.642853372006
239,963,955.4606922017143
240,963,955.2785657543236
241,963,955.0964740232146
242,963,954.9144170017703
243,962,954.7323946833742
244,962,954.5504070614115
245,961,954.3684541292685
246,961,954.1865358803324
247,961,954.0046523079924
248,961,953.8228034056384
249,961,953.6409891666618
250,961,953.4592095844553
251,961,953.2774646524125
252,960,953.0957543639287
253,960,952.9140787124002
254,960,952.7324376912246
255,959,952.5508312938009
256,959,952.3692595135292
257,958,952.1877223438106
258,958,952.0062197780484
259,958,951.8247518096459
260,957,951.6433184320086
261,957,951.461919638543
262,957,951.2805554226566
263,956,951.0992257777583
264,956,950.9179306972585
265,956,950.7366701745685
266,956,950.5554442031013
267,956,950.3742527762704
268,956,950.1930958874915
269,955,950.0119735301806
270,954,949.8308856977559
271,954,949.6498323836362
272,953,949.4688135812416
273,953,949.2878292839939
274,953,949.1068794853157
275,953,948.9259641786309
276,953,948.7450833573649
277,953,948.5642370149442
278,953,948.3834251447965
279,953,948.2026477403509
280,953,948.0219047950377
281,953,947.8411963022884
282,953,947.6605222555355
283,953,947.4798826482134
284,952,947.2992774737575
285,952,947.1187067256038
286,952,946.9381703971904
287,952,946.7576684819564
288,952,946.577200973342
289,951,946.3967678647886
290,951,946.2163691497392
291,951,946.0360048216378
292,951,945.8556748739294
293,951,945.675379300061
294,950,945.49511809348
295,950,945.3148912476357
296,950,945.1346987559781
297,948,944.954540611959
298,948,944.7744168090311
299,948,944.5943273406484
300,947,944.414272200266
301,947,944.2342513813408
302,947,944.0542648773303
303,947,943.8743126816935
304,947,943.6943947878907
305,947,943.5145111893836
306,947,943.3346618796347
307,947,943.1548468521081
308,947,942.9750661002691
309,947,942.7953196175841
310,947,942.6156073975209
311,947,942.4359294335485
312,947,942.256285719137
313,947,942.0766762477581
314,947,941.8971010128843
315,947,941.7175600079896
316,947,941.5380532265492
317,947,941.3585806620397
318,947,941.1791423079387
319,947,940.9997381577252
320,947,940.8203682048792
321,946,940.6410324428822
322,946,940.4617308652169
323,946,940.2824634653673
324,945,940.1032302368184
325,944,939.9240311730566
326,944,939.7448662675696
327,944,939.5657355138462
328,944,939.3866389053767
329,944,939.2075764356522
330,944,939.0285480981654
331,944,938.8495538864103
332,944,938.6705937938816
333,944,938.491667814076
334,944,938.312775940491
335,944,938.1339181666251
336,944,937.9550944859785
337,943,937.7763048920526
338,943,937.5975493783499
339,943,937.418827938374
340,943,937.2401405656299
341,943,937.0614872536239
342,943,936.8828679958635
343,943,936.7042827858573
344,943,936.5257316171154
345,942,936.3472144831488
346,942,936.1687313774701
347,941,935.9902822935927
348,941,935.8118672250317
349,941,935.6334861653032
350,941,935.4551391079244
351,941,935.276826046414
352,940,935.0985469742919
353,940,934.9203018850792
354,939,934.7420907722981
355,939,934.563913629472
356,939,934.385770450126
357,938,934.2076612277856
358,938,934.0295859559786
359,938,933.8515446282332
360,938,933.6735372380792
361,938,933.4955637790474
362,938,933.31762424467
363,937,933.1397186284805
364,937,932.9618469240136
365,937,932.7840091248049
366,937,932.6062052243917
367,937,932.4284352163124
368,937,932.2506990941064
369,937,932.0729968513147
370,937,931.895328481479
371,937,931.7176939781428
372,937,931.5400933348507
373,937,931.3625265451481
374,936,931.1849936025822
375,936,931.007494500701
376,936,930.830029233054
377,936,930.652597793192
378,936,930.4752001746667
379,936,930.2978363710312
380,936,930.1205063758398
381,936,929.943210182648
382,936,929.7659477850128
383,936,929.5887191764922
384,936,929.4115243506453
385,936,929.2343633010325
386,936,929.0572360212158
387,936,928.8801425047579
388,935,928.7030827452229
389,935,928.5260567361764
390,935,928.3490644711848
391,935,928.1721059438161
392,935,927.9951811476391
393,935,927.8182900762243
394,934,927.6414327231431
395,933,927.4646090819683
396,933,927.287819146274
397,933,927.1110629096352
398,933,926.9343403656283
399,933,926.7576515078308
400,933,926.5809963298219
401,933,926.4043748251814
402,933,926.2277869874908
403,933,926.0512328103326
404,932,925.8747122872904
405,932,925.6982254119494
406,931,925.5217721778954
407,931,925.3453525787163
408,931,925.1689666080006
409,931,924.9926142593379
410,930,924.8162955263195
411,930,924.6400104025378
412,930,924.463758881586
413,930,924.2875409570593
414,930,924.1113566225533
415,930,923.9352058716653
416,930,923.7590886979939
417,930,923.5830050951384
418,930,923.4069550567
419,930,923.2309385762804
420,930,923.0549556474833
421,930,922.879006263913
422,930,922.703090419175
423,930,922.5272081068767
424,930,922.3513593206261
425,930,922.1755440540323
426,930,921.9997623007064
427,930,921.8240140542598
428,930,921.6482993083057
429,930,921.4726180564584
430,930,921.2969702923335
431,929,921.1213560095474
432,929,920.9457752017181
433,929,920.7702278624647
434,929,920.5947139854078
435,929,920.4192335641686
436,928,920.2437865923702
437,926,920.0683730636363
438,926,919.8929929715922
439,926,919.7176463098646
440,926,919.5423330720805
441,926,919.3670532518695
442,926,919.1918068428611
443,925,919.0165938386868
444,925,918.8414142329791
445,925,918.6662680193717
446,925,918.4911551914995
447,924,918.3160757429986
448,924,918.1410296675064
449,923,917.9660169586613
450,923,917.7910376101033
451,923,917.6160916154734
452,921,917.4411789684135
453,921,917.2662996625672
454,921,917.0914536915792
455,921,916.9166410490951
456,921,916.7418617287623
457,921,916.5671157242286
458,921,916.3924030291438
459,919,916.2177236371584
460,919,916.0430775419245
461,919,915.8684647370949
462,919,915.6938852163241
463,919,915.5193389732676
464,919,915.3448260015821
465,918,915.1703462949255
466,917,914.9958998469568
467,916,914.8214866513367
468,916,914.6471067017266
469,916,914.4727599917891
470,916,914.2984465151883
471,916,914.1241662655895
472,916,913.949919236659
473,916,913.7757054220642
474,915,913.6015248154741
475,915,913.427377410559
476,915,913.2532632009894
477,915,913.0791821804384
478,915,912.9051343425792
479,915,912.7311196810869
480,915,912.5571381896375
481,915,912.383189861908
482,915,912.2092746915772
483,915,912.0353926723245
484,915,911.8615437978309
485,915,911.6877280617783
486,915,911.5139454578502
487,915,911.340195979731
488,915,911.1664796211064
489,915,910.9927963756631
490,915,910.8191462370894
491,915,910.6455291990745
492,915,910.4719452553088
493,915,910.2983943994842
494,915,910.1248766252935
495,915,909.9513919264307
496,915,909.7779402965912
497,915,909.6045217294715
498,915,909.4311362187693
499,915,909.2577837581836
500,915,909.0844643414142
501,915,908.9111779621628
502,915,908.7379246141317
503,915,908.5647042910246
504,915,908.3915169865463
505,915,908.2183626944031
506,915,908.0452414083024
507,915,907.8721531219526
508,915,907.6990978290632
509,915,907.5260755233453
510,914,907.353086198511
511,914,907.1801298482736
512,914,907.0072064663477
513,914,906.8343160464489
514,912,906.661458582294
515,912,906.4886340676012
516,912,906.3158424960897
517,912,906.1430838614801
518,912,905.970358157494
519,912,905.7976653778545
520,912,905.6250055162855
521,912,905.4523785665122
522,912,905.2797845222613
523,911,905.1072233772601
524,911,904.9346951252379
525,911,904.7621997599246
526,911,904.5897372750513
527,911,904.4173076643506
528,911,904.2449109215561
529,909,904.0725470404027
530,909,903.9002160146264
531,909,903.7279178379644
532,909,903.5556525041551
533,908,903.3834200069382
534,907,903.2112203400543
535,907,903.0390534972456
536,907,902.8669194722554
537,907,902.6948182588279
538,907,902.5227498507087
539,907,902.3507142416446
540,907,902.1787114253834
541,906,902.0067413956746
542,906,901.8348041462683
543,906,901.6628996709161
544,906,901.4910279633707
545,906,901.319189017386
546,906,901.1473828267173
547,906,900.9756093851206
548,906,900.8038686863536
549,905,900.6321607241748
550,904,900.4604854923442
551,904,900.2888429846231
552,904,900.1172331947733
553,904,899.9456561165586
554,903,899.7741117437432
555,902,899.6026000700934
556,902,899.431121089376
557,902,899.259674795359
558,902,899.0882611818121
559,902,898.9168802425057
560,902,898.7455319712116
561,902,898.5742163617026
562,902,898.402933407753
563,902,898.2316831031382
564,901,898.0604654416344
565,901,897.8892804170196
566,901,897.7181280230725
567,900,897.5470082535732
568,900,897.3759211023028
569,900,897.204866563044
570,900,897.0338446295802
571,900,896.8628552956965
572,900,896.6918985551785
573,900,896.5209744018135
574,899,896.35008282939
575,899,896.1792238316974
576,898,896.0083974025266
577,897,895.8376035356692
578,897,895.6668422249186
579,897,895.4961134640688
580,897,895.3254172469155
581,897,895.1547535672552
582,896,894.9841224188857
583,896,894.8135237956061
584,896,894.6429576912165
585,896,894.4724240995183
586,896,894.3019230143141
587,896,894.1314544294077
588,896,893.9610183386037
589,896,893.7906147357086
590,896,893.6202436145292
591,896,893.4499049688743
592,896,893.2795987925535
593,896,893.1093250793776
594,896,892.9390838231585
595,895,892.7688750177095
596,895,892.5986986568448
597,895,892.4285547343801
598,895,892.258443244132
599,895,892.0883641799184
600,895,891.9183175355582
601,895,891.7483033048721
602,895,891.5783214816811
603,895,891.4083720598079
604,895,891.2384550330764
605,894,891.0685703953116
606,894,890.8987181403393
607,894,890.7288982619871
608,893,890.5591107540835
609,893,890.389355610458
610,893,890.2196328249414
611,893,890.049942391366
612,893,889.8802843035648
613,893,889.7106585553721
614,893,889.5410651406236
615,893,889.371504053156
616,892,889.2019752868069
617,891,889.0324788354156
618,891,888.8630146928226
619,891,888.6935828528689
620,891,888.5241833093974
621,891,888.3548160562515
622,891,888.1854810872763
623,891,888.0161783963181
624,891,887.846907977224
625,891,887.6776698238424
626,891,887.5084639300231
627,891,887.3392902896168
628,891,887.1701488964756
629,890,887.0010397444522
630,889,886.8319628274014
631,889,886.6629181391786
632,889,886.4939056736403
633,889,886.3249254246444
634,889,886.15597738605
635,889,885.9870615517171
636,889,885.8181779155072
637,889,885.6493264712827
638,889,885.4805072129072
639,889,885.3117201342459
640,889,885.1429652291644
641,889,884.9742424915302
642,889,884.8055519152114
643,889,884.6368934940778
644,889,884.4682672219998
645,889,884.2996730928494
646,889,884.1311111004998
647,889,883.962581238825
648,888,883.7940835017004
649,888,883.6256178830025
650,888,883.457184376609
651,888,883.288782976399
652,888,883.1204136762523
653,888,882.9520764700501
654,888,882.7837713516749
655,888,882.6154983150101
656,888,882.4472573539405
657,888,882.279048462352
658,888,882.1108716341315
659,888,881.9427268631672
660,888,881.7746141433486
661,888,881.6065334685661
662,887,881.4384848327114
663,887,881.2704682296776
664,887,881.1024836533583
665,887,880.934531097649
666,886,880.766610556446
667,886,880.5987220236466
668,886,880.4308654931499
669,886,880.2630409588552
670,886,880.095248414664
671,885,879.9274878544779
672,885,879.7597592722009
673,884,879.5920626617369
674,884,879.424398016992
675,884,879.2567653318728
676,884,879.0891646002872
677,884,878.9215958161444
678,884,878.7540589733546
679,884,878.5865540658295
680,884,878.4190810874817
681,884,878.2516400322247
682,884,878.0842308939735
683,884,877.9168536666444
684,884,877.7495083441546
685,884,877.5821949204224
686,884,877.4149133893674
687,884,877.2476637449104
688,884,877.0804459809732
689,884,876.913260091479
690,883,876.7461060703519
691,883,876.5789839115172
692,881,876.4118936089016
693,881,876.2448351564327
694,880,876.0778085480395
695,880,875.9108137776515
696,880,875.7438508392004
697,880,875.5769197266183
698,880,875.4100204338386
699,878,875.243152954796
700,878,875.0763172834262
701,878,874.9095134136663
702,877,874.7427413394543
703,876,874.5760010547294
704,876,874.4092925534321
705,876,874.2426158295041
706,876,874.0759708768876
707,876,873.9093576895269
708,876,873.7427762613671
709,876,873.576226586354
710,876,873.4097086584352
711,876,873.2432224715591
712,876,873.0767680196753
713,876,872.9103452967347
714,876,872.7439542966891
715,875,872.5775950134919
716,875,872.411267441097
717,875,872.2449715734598
718,875,872.0787074045371
719,875,871.9124749282865
720,875,871.7462741386669
721,875,871.5801050296382
722,875,871.4139675951616
723,875,871.2478618291995
724,874,871.0817877257151
725,874,870.9157452786734
726,874,870.7497344820399
727,874,870.5837553297816
728,874,870.4178078158666
729,873,870.251891934264
730,872,870.0860076789443
731,872,869.9201550438788
732,872,869.7543340230403
733,872,869.5885446104028
734,872,869.422786799941
735,872,869.257060585631
736,872,869.0913659614502
737,872,868.9257029213769
738,872,868.7600714593908
739,872,868.5944715694725
740,871,868.4289032456037
741,871,868.2633664817677
742,871,868.0978612719482
743,871,867.932387610131
744,871,867.7669454903022
745,871,867.6015349064495
746,871,867.4361558525616
747,871,867.2708083226283
748,871,867.1054923106409
749,871,866.9402078105912
750,871,866.7749548164727
751,870,866.6097333222799
752,870,866.4445433220083
753,870,866.2793848096546
754,870,866.1142577792167
755,870,865.9491622246939
756,870,865.7840981400859
757,870,865.6190655193943
758,870,865.4540643566218
759,870,865.2890946457716
760,870,865.1241563808485
761,870,864.9592495558586
762,869,864.7943741648088
763,869,864.6295302017072
764,869,864.4647176605633
765,868,864.2999365353875
766,868,864.1351868201913
767,868,863.9704685089877
768,868,863.8057815957901
769,868,863.641126074614
770,868,863.4765019394756
771,868,863.3119091843918
772,868,863.1473478033812
773,868,862.9828177904635
774,868,862.8183191396594
775,868,862.6538518449906
776,868,862.4894159004805
777,868,862.3250113001528
778,868,862.1606380380331
779,868,861.9962961081477
780,868,861.8319855045241
781,868,861.667706221191
782,868,861.5034582521785
783,868,861.3392415915172
784,867,861.1750562332395
785,867,861.0109021713786
786,866,860.8467793999687
787,866,860.6826879130456
788,866,860.5186277046458
789,866,860.3545987688071
790,866,860.1906010995684
791,866,860.0266346909701
792,866,859.862699537053
793,866,859.6987956318596
794,866,859.5349229694334
795,866,859.3710815438192
796,866,859.2072713490622
797,865,859.04349237921
798,865,858.87974462831
799,865,858.7160280904118
800,865,858.5523427595655
801,865,858.3886886298225
802,865,858.2250656952353
803,865,858.0614739498578
804,865,857.8979133877448
805,865,857.7343840029521
806,865,857.5708857895369
807,865,857.4074187415573
808,865,857.2439828530728
809,865,857.0805781181439
810,865,856.9172045308321
811,865,856.7538620852004
812,865,856.5905507753122
813,865,856.427270595233
814,865,856.2640215390288
815,865,856.1008036007668
816,865,855.9376167745155
817,865,855.7744610543444
818,865,855.6113364343242
819,865,855.4482429085266
820,865,855.2851804710247
821,865,855.1221491158925
822,865,854.959148837205
823,865,854.7961796290389
824,865,854.6332414854712
825,865,854.470334400581
826,865,854.3074583684474
827,865,854.1446133831519
828,865,853.9817994387759
829,865,853.8190165294027
830,864,853.6562646491167
831,864,853.4935437920029
832,864,853.3308539521481
833,864,853.1681951236397
834,864,853.0055673005666
835,864,852.8429704770184
836,864,852.6804046470863
837,864,852.5178698048625
838,864,852.3553659444399
839,864,852.192893059913
840,864,852.0304511453775
841,864,851.8680401949297
842,864,851.7056602026674
843,864,851.5433111626897
844,864,851.3809930690965
845,863,851.2187059159887
846,863,851.0564496974687
847,863,850.8942244076399
848,862,850.7320300406066
849,862,850.5698665904746
850,862,850.4077340513506
851,862,850.2456324173424
852,862,850.0835616825591
853,862,849.9215218411106
854,862,849.7595128871081
855,862,849.5975348146643
856,862,849.4355876178925
857,862,849.2736712909069
858,862,849.1117858278237
859,862,848.9499312227598
860,862,848.7881074698327
861,862,848.6263145631618
862,862,848.4645524968672
863,862,848.3028212650703
864,860,848.1411208618935
865,860,847.9794512814601
866,860,847.8178125178953
867,860,847.6562045653245
868,860,847.4946274178748
869,860,847.3330810696741
870,859,847.1715655148516
871,859,847.0100807475377
872,859,846.8486267618637
873,859,846.6872035519622
874,858,846.5258111119667
875,858,846.364449436012
876,858,846.203118518234
877,858,846.0418183527696
878,858,845.8805489337569
879,858,845.7193102553355
880,857,845.5581023116451
881,857,845.3969250968279
882,857,845.2357786050258
883,857,845.0746628303827
884,857,844.9135777670436
885,857,844.7525234091544
886,857,844.5914997508619
887,857,844.4305067863144
888,857,844.2695445096612
889,857,844.1086129150526
890,857,843.9477119966401
891,857,843.7868417485763
892,857,843.6260021650152
893,857,843.4651932401113
894,857,843.3044149680206
895,857,843.1436673429005
896,857,842.9829503589087
897,856,842.8222640102049
898,856,842.6616082909493
899,856,842.5009831953034
900,856,842.3403887174301
901,856,842.1798248514929
902,856,842.0192915916567
903,856,841.8587889320876
904,856,841.6983168669525
905,856,841.5378753904197
906,856,841.3774644966585
907,856,841.2170841798394
908,855,841.0567344341339
909,855,840.8964152537145
910,855,840.7361266327553
911,855,840.5758685654306
912,855,840.4156410459169
913,855,840.2554440683912
914,855,840.0952776270315
915,854,839.9351417160173
916,854,839.7750363295288
917,854,839.6149614617476
918,854,839.4549171068564
919,854,839.2949032590391
920,853,839.1349199124802
921,853,838.974967061366
922,853,838.8150446998833
923,853,838.6551528222204
924,853,838.4952914225667
925,852,838.3354604951123
926,852,838.1756600340489
927,852,838.015890033569
928,852,837.8561504878666
929,852,837.6964413911362
930,852,837.5367627375737
931,852,837.3771145213764
932,851,837.2174967367424
933,851,837.0579093778707
934,851,836.8983524389619
935,851,836.7388259142174
936,851,836.5793297978396
937,851,836.4198640840323
938,851,836.2604287670002
939,851,836.1010238409494
940,851,835.9416493000867
941,851,835.7823051386201
942,851,835.6229913507591
943,851,835.4637079307137
944,851,835.3044548726954
945,851,835.1452321709166
946,850,834.986039819591
947,850,834.8268778129334
948,850,834.6677461451595
949,849,834.5086448104862
950,849,834.3495738031315
951,849,834.1905331173147
952,849,834.0315227472556
953,849,833.8725426871761
954,849,833.7135929312982
955,849,833.5546734738455
956,849,833.3957843090426
957,849,833.2369254311154
958,849,833.0780968342906
959,849,832.9192985127961
960,849,832.760530460861
961,849,832.6017926727154
962,849,832.4430851425905
963,849,832.2844078647187
964,849,832.1257608333332
965,849,831.9671440426689
966,849,831.8085574869611
967,849,831.6500011604468
968,849,831.4914750573635
969,849,831.3329791719502
970,849,831.1745134984471
971,849,831.0160780310954
972,848,830.857672764137
973,848,830.6992976918152
974,848,830.5409528083746
975,848,830.3826381080606
976,848,830.2243535851202
977,848,830.0660992338004
978,848,829.9078750483504
979,848,829.7496810230201
980,848,829.5915171520605
981,848,829.4333834297234
982,848,829.2752798502623
983,848,829.1172064079315
984,848,828.9591630969861
985,848,828.8011499116827
986,848,828.643166846279
987,848,828.4852138950332
988,848,828.3272910522056
989,848,828.1693983120568
990,848,828.0115356688486
991,848,827.8537031168444
992,847,827.6959006503079
993,847,827.5381282635045
994,847,827.3803859507007
995,847,827.2226737061635
996,846,827.0649915241618
997,846,826.9073393989648
998,846,826.7497173248436
999,846,826.5921252960698
1000,846,826.434563306916
1001,846,826.2770313516565
1002,846,826.1195294245664
1003,846,825.9620575199215
1004,845,825.8046156319991
1005,844,825.6472037550778
1006,844,825.4898218834368
1007,843,825.3324700113566
1008,843,825.1751481331189
1009,843,825.0178562430062
1010,843,824.8605943353026
1011,842,824.7033624042925
1012,842,824.5461604442622
1013,842,824.3889884494987
1014,842,824.2318464142901
1015,842,824.0747343329255
1016,842,823.9176521996952
1017,842,823.7606000088908
1018,842,823.6035777548047
1019,842,823.4465854317305
1020,842,823.2896230339627
1021,842,823.1326905557972
1022,842,822.9757879915308
1023,842,822.8189153354614
1024,842,822.662072581888
1025,842,822.5052597251107
1026,842,822.3484767594307
1027,842,822.1917236791503
1028,842,822.0350004785727
1029,840,821.8783071520025
1030,838,821.7216436937452
1031,838,821.5650100981075
1032,838,821.4084063593968
1033,838,821.2518324719222
1034,837,821.0952884299934
1035,834,820.9387742279214
1036,834,820.7822898600181
1037,834,820.6258353205968
1038,832,820.4694106039717
1039,832,820.313015704458
1040,832,820.1566506163721
1041,832,820.0003153340314
1042,832,819.8440098517545
1043,832,819.6877341638611
1044,832,819.5314882646717
1045,832,819.3752721485082
1046,832,819.2190858096936
1047,832,819.0629292425515
1048,832,818.9068024414073
1049,832,818.7507054005869
1050,831,818.5946381144176
1051,831,818.4386005772276
1052,831,818.2825927833463
1053,831,818.1266147271041
1054,831,817.9706664028326
1055,831,817.8147478048644
1056,831,817.658858927533
1057,830,817.5029997651733
1058,830,817.3471703121211
1059,830,817.1913705627135
1060,830,817.0356005112882
1061,830,816.8798601521845
1062,830,816.7241494797424
1063,829,816.5684684883033
1064,828,816.4128171722093
1065,828,816.2571955258041
1066,828,816.101603543432
1067,828,815.9460412194385
1068,828,815.7905085481701
1069,828,815.635005523975
1070,827,815.4795321412014
1071,826,815.3240883941995
1072,826,815.1686742773202
1073,826,815.0132897849154
1074,825,814.8579349113382
1075,825,814.7026096509431
1076,825,814.5473139980849
1077,825,814.3920479471201
1078,825,814.2368114924061
1079,825,814.0816046283013
1080,825,813.9264273491654
1081,825,813.7712796493588
1082,825,813.6161615232435
1083,825,813.4610729651819
1084,825,813.3060139695381
1085,825,813.150984530677
1086,825,812.9959846429645
1087,825,812.8410143007677
1088,825,812.6860734984548
1089,825,812.5311622303949
1090,825,812.3762804909585
1091,825,812.2214282745166
1092,825,812.0666055754419
1093,823,811.911812388108
1094,823,811.7570487068892
1095,823,811.6023145261615
1096,823,811.4476098403012
1097,823,811.2929346436863
1098,823,811.1382889306958
1099,822,810.9836726957095
1100,822,810.8290859331084
1101,822,810.6745286372746
1102,821,810.5200008025912
1103,821,810.3655024234426
1104,821,810.2110334942139
1105,821,810.0565940092915
1106,821,809.902183963063
1107,820,809.7478033499166
1108,820,809.5934521642422
1109,820,809.4391304004301
1110,820,809.2848380528725
1111,820,809.1305751159615
1112,820,808.9763415840916
1113,820,808.8221374516573
1114,820,808.6679627130549
1115,820,808.5138173626812
1116,820,808.3597013949343
1117,820,808.2056148042136
1118,820,808.0515575849194
1119,820,807.8975297314526
1120,820,807.7435312382161
1121,820,807.589562099613
1122,820,807.435622310048
1123,820,807.2817118639266
1124,820,807.1278307556556
1125,820,806.9739789796427
1126,819,806.8201565302965
1127,819,806.666363402027
1128,819,806.5125995892452
1129,819,806.3588650863629
1130,819,806.2051598877933
1131,819,806.0514839879504
1132,819,805.8978373812496
1133,819,805.7442200621069
1134,819,805.5906320249396
1135,819,805.4370732641663
1136,819,805.2835437742065
1137,817,805.1300435494803
1138,816,804.9765725844096
1139,816,804.823130873417
1140,816,804.669718410926
1141,816,804.5163351913615
1142,816,804.3629812091493
1143,816,804.2096564587164
1144,816,804.0563609344905
1145,816,803.9030946309007
1146,815,803.7498575423773
1147,814,803.5966496633511
1148,814,803.4434709882544
1149,813,803.2903215115205
1150,813,803.1372012275837
1151,812,802.9841101308793
1152,812,802.8310482158439
1153,812,802.678015476915
1154,811,802.5250119085309
1155,811,802.3720375051314
1156,811,802.2190922611571
1157,811,802.06617617105
1158,811,801.9132892292524
1159,811,801.7604314302085
