Time Step,Simulated Decay,Theoretical Decay
108,974,979.6219665894836
109,974,979.4352346077105
110,974,979.2485382201098
111,973,979.0618774198965
112,973,978.8752522002872
113,973,978.6886625544993
114,973,978.5021084757522
115,973,978.3155899572661
116,973,978.1291069922627
117,973,977.9426595739648
118,973,977.7562476955967
119,973,977.5698713503839
120,972,977.3835305315531
121,972,977.1972252323327
122,972,977.0109554459517
123,972,976.824721165641
124,972,976.6385223846326
125,972,976.4523590961596
126,972,976.2662312934565
127,972,976.0801389697593
128,971,975.894082118305
129,971,975.7080607323322
130,970,975.5220748050803
131,970,975.3361243297906
132,970,975.150209299705
133,970,974.9643297080675
134,970,974.7784855481225
135,970,974.5926768131166
136,970,974.4069034962969
137,970,974.2211655909122
138,969,974.0354630902126
139,969,973.8497959874493
140,969,973.6641642758748
141,969,973.4785679487431
142,969,973.2930069993092
143,969,973.1074814208297
144,969,972.9219912065622
145,968,972.7365363497657
146,967,972.5511168437007
147,967,972.3657326816284
148,967,972.1803838568119
149,966,971.9950703625153
150,965,971.809792192004
151,965,971.6245493385449
152,965,971.4393417954055
153,965,971.2541695558557
154,965,971.0690326131655
155,965,970.8839309606071
156,965,970.6988645914535
157,965,970.5138334989791
158,965,970.3288376764597
159,965,970.1438771171721
160,965,969.9589518143946
161,964,969.7740617614069
162,964,969.5892069514896
163,964,969.4043873779248
164,964,969.2196030339959
165,964,969.0348539129877
166,964,968.850140008186
167,964,968.6654613128782
168,964,968.4808178203523
169,963,968.2962095238986
170,963,968.111636416808
171,963,967.9270984923728
172,963,967.7425957438866
173,963,967.5581281646441
174,963,967.373695747942
175,963,967.1892984870772
176,963,967.0049363753486
177,963,966.8206094060563
178,963,966.6363175725014
179,963,966.4520608679867
180,963,966.2678392858159
181,963,966.083652819294
182,963,965.8995014617275
183,963,965.715385206424
184,963,965.5313040466924
185,963,965.347257975843
186,963,965.1632469871874
187,963,964.9792710740383
188,962,964.7953302297094
189,962,964.6114244475164
190,962,964.4275537207757
191,962,964.2437180428053
192,962,964.0599174069241
193,962,963.8761518064528
194,962,963.6924212347128
195,961,963.5087256850271
196,961,963.3250651507201
197,961,963.1414396251171
198,961,962.957849101545
199,961,962.7742935733319
200,961,962.590773033807
201,960,962.4072874763007
202,960,962.2238368941452
203,960,962.0404212806734
204,960,961.8570406292197
205,959,961.6736949331199
206,959,961.4903841857109
207,959,961.307108380331
208,959,961.1238675103193
209,959,960.9406615690169
210,959,960.7574905497657
211,959,960.5743544459091
212,958,960.3912532507916
213,958,960.2081869577589
214,956,960.025155560158
215,956,959.8421590513377
216,956,959.6591974246472
217,956,959.4762706734376
218,956,959.2933787910611
219,956,959.110521770871
220,956,958.927699606222
221,956,958.7449122904701
222,956,958.5621598169724
223,956,958.3794421790877
224,955,958.1967593701756
225,955,958.0141113835972
226,955,957.8314982127147
227,955,957.6489198508915
228,955,957.4663762914927
229,955,957.2838675278842
230,955,957.1013935534335
231,955,956.9189543615092
232,954,956.7365499454811
233,953,956.5541802987204
234,953,956.3718454145995
235,953,956.189545286492
236,953,956.007279907773
237,953,955.8250492718184
238,953,955.642853372006
239,953,955.4606922017143
240,953,955.2785657543236
241,953,955.0964740232146
242,952,954.9144170017703
243,951,954.7323946833742
244,950,954.5504070614115
245,950,954.3684541292685
246,950,954.1865358803324
247,950,954.0046523079924
248,950,953.8228034056384
249,950,953.6409891666618
250,950,953.4592095844553
251,950,953.2774646524125
252,950,953.0957543639287
253,950,952.9140787124002
254,950,952.7324376912246
255,950,952.5508312938009
256,950,952.3692595135292
257,950,952.1877223438106
258,949,952.0062197780484
259,949,951.8247518096459
260,949,951.6433184320086
261,949,951.461919638543
262,949,951.2805554226566
263,947,951.0992257777583
264,946,950.9179306972585
265,946,950.7366701745685
266,946,950.5554442031013
267,946,950.3742527762704
268,946,950.1930958874915
269,946,950.0119735301806
270,946,949.8308856977559
271,946,949.6498323836362
272,946,949.4688135812416
273,946,949.2878292839939
274,946,949.1068794853157
275,946,948.9259641786309
276,946,948.7450833573649
277,945,948.5642370149442
278,945,948.3834251447965
279,945,948.2026477403509
280,945,948.0219047950377
281,944,947.8411963022884
282,943,947.6605222555355
283,943,947.4798826482134
284,943,947.2992774737575
285,942,947.1187067256038
286,942,946.9381703971904
287,942,946.7576684819564
288,942,946.577200973342
289,942,946.3967678647886
290,942,946.2163691497392
291,942,946.0360048216378
292,942,945.8556748739294
293,942,945.675379300061
294,942,945.49511809348
295,942,945.3148912476357
296,941,945.1346987559781
297,940,944.954540611959
298,940,944.7744168090311
299,940,944.5943273406484
300,940,944.414272200266
301,940,944.2342513813408
302,940,944.0542648773303
303,940,943.8743126816935
304,939,943.6943947878907
305,939,943.5145111893836
306,939,943.3346618796347
307,939,943.1548468521081
308,939,942.9750661002691
309,939,942.7953196175841
310,939,942.6156073975209
311,939,942.4359294335485
312,939,942.256285719137
313,939,942.0766762477581
314,939,941.8971010128843
315,939,941.7175600079896
316,939,941.5380532265492
317,939,941.3585806620397
318,939,941.1791423079387
319,939,940.9997381577252
320,939,940.8203682048792
321,938,940.6410324428822
322,938,940.4617308652169
323,938,940.2824634653673
324,938,940.1032302368184
325,938,939.9240311730566
326,938,939.7448662675696
327,938,939.5657355138462
328,938,939.3866389053767
329,938,939.2075764356522
330,938,939.0285480981654
331,937,938.8495538864103
332,937,938.6705937938816
333,937,938.491667814076
334,937,938.312775940491
335,937,938.1339181666251
336,937,937.9550944859785
337,937,937.7763048920526
338,936,937.5975493783499
339,936,937.418827938374
340,936,937.2401405656299
341,936,937.0614872536239
342,936,936.8828679958635
343,935,936.7042827858573
344,935,936.5257316171154
345,934,936.3472144831488
346,934,936.1687313774701
347,934,935.9902822935927
348,934,935.8118672250317
349,934,935.6334861653032
350,934,935.4551391079244
351,934,935.276826046414
352,934,935.0985469742919
353,934,934.9203018850792
354,934,934.7420907722981
355,934,934.563913629472
356,933,934.385770450126
357,932,934.2076612277856
358,932,934.0295859559786
359,931,933.8515446282332
360,931,933.6735372380792
361,931,933.4955637790474
362,931,933.31762424467
363,931,933.1397186284805
364,931,932.9618469240136
365,931,932.7840091248049
366,931,932.6062052243917
367,931,932.4284352163124
368,931,932.2506990941064
369,931,932.0729968513147
370,931,931.895328481479
371,931,931.7176939781428
372,931,931.5400933348507
373,931,931.3625265451481
374,931,931.1849936025822
375,931,931.007494500701
376,929,930.830029233054
377,928,930.652597793192
378,927,930.4752001746667
379,927,930.2978363710312
380,927,930.1205063758398
381,926,929.943210182648
382,926,929.7659477850128
383,926,929.5887191764922
384,926,929.4115243506453
385,925,929.2343633010325
386,924,929.0572360212158
387,924,928.8801425047579
388,924,928.7030827452229
389,924,928.5260567361764
390,924,928.3490644711848
391,924,928.1721059438161
392,924,927.9951811476391
393,924,927.8182900762243
394,924,927.6414327231431
395,924,927.4646090819683
396,924,927.287819146274
397,924,927.1110629096352
398,924,926.9343403656283
399,924,926.7576515078308
400,924,926.5809963298219
401,924,926.4043748251814
402,924,926.2277869874908
403,924,926.0512328103326
404,924,925.8747122872904
405,924,925.6982254119494
406,923,925.5217721778954
407,923,925.3453525787163
408,923,925.1689666080006
409,923,924.9926142593379
410,923,924.8162955263195
411,923,924.6400104025378
412,923,924.463758881586
413,923,924.2875409570593
414,923,924.1113566225533
415,923,923.9352058716653
416,922,923.7590886979939
417,922,923.5830050951384
418,921,923.4069550567
419,921,923.2309385762804
420,921,923.0549556474833
421,921,922.879006263913
422,921,922.703090419175
423,921,922.5272081068767
424,921,922.3513593206261
425,921,922.1755440540323
426,921,921.9997623007064
427,921,921.8240140542598
428,921,921.6482993083057
429,920,921.4726180564584
430,920,921.2969702923335
431,920,921.1213560095474
432,920,920.9457752017181
433,919,920.7702278624647
434,919,920.5947139854078
435,919,920.4192335641686
436,919,920.2437865923702
437,918,920.0683730636363
438,917,919.8929929715922
439,917,919.7176463098646
440,917,919.5423330720805
441,917,919.3670532518695
442,917,919.1918068428611
443,916,919.0165938386868
444,916,918.8414142329791
445,916,918.6662680193717
446,915,918.4911551914995
447,915,918.3160757429986
448,915,918.1410296675064
449,915,917.9660169586613
450,915,917.7910376101033
451,915,917.6160916154734
452,913,917.4411789684135
453,912,917.2662996625672
454,912,917.0914536915792
455,912,916.9166410490951
456,912,916.7418617287623
457,912,916.5671157242286
458,912,916.3924030291438
459,912,916.2177236371584
460,912,916.0430775419245
461,912,915.8684647370949
462,910,915.6938852163241
463,909,915.5193389732676
464,909,915.3448260015821
465,909,915.1703462949255
466,909,914.9958998469568
467,908,914.8214866513367
468,907,914.6471067017266
469,907,914.4727599917891
470,907,914.2984465151883
471,907,914.1241662655895
472,907,913.949919236659
473,907,913.7757054220642
474,907,913.6015248154741
475,907,913.427377410559
476,907,913.2532632009894
477,907,913.0791821804384
478,907,912.9051343425792
479,907,912.7311196810869
480,907,912.5571381896375
481,907,912.383189861908
482,907,912.2092746915772
483,907,912.0353926723245
484,907,911.8615437978309
485,907,911.6877280617783
486,906,911.5139454578502
487,906,911.340195979731
488,906,911.1664796211064
489,906,910.9927963756631
490,906,910.8191462370894
491,906,910.6455291990745
492,906,910.4719452553088
493,906,910.2983943994842
494,905,910.1248766252935
495,905,909.9513919264307
496,905,909.7779402965912
497,905,909.6045217294715
498,905,909.4311362187693
499,905,909.2577837581836
500,905,909.0844643414142
501,905,908.9111779621628
502,905,908.7379246141317
503,905,908.5647042910246
504,905,908.3915169865463
505,905,908.2183626944031
506,905,908.0452414083024
507,905,907.8721531219526
508,905,907.6990978290632
509,905,907.5260755233453
510,905,907.353086198511
511,905,907.1801298482736
512,904,907.0072064663477
513,904,906.8343160464489
514,903,906.661458582294
515,902,906.4886340676012
516,902,906.3158424960897
517,902,906.1430838614801
518,902,905.970358157494
519,902,905.7976653778545
520,902,905.6250055162855
521,902,905.4523785665122
522,902,905.2797845222613
523,902,905.1072233772601
524,902,904.9346951252379
525,902,904.7621997599246
526,901,904.5897372750513
527,901,904.4173076643506
528,901,904.2449109215561
529,901,904.0725470404027
530,901,903.9002160146264
531,901,903.7279178379644
532,901,903.5556525041551
533,901,903.3834200069382
534,901,903.2112203400543
535,901,903.0390534972456
536,901,902.8669194722554
537,901,902.6948182588279
538,901,902.5227498507087
539,901,902.3507142416446
540,901,902.1787114253834
541,900,902.0067413956746
542,900,901.8348041462683
543,900,901.6628996709161
544,900,901.4910279633707
545,900,901.319189017386
546,900,901.1473828267173
547,900,900.9756093851206
548,900,900.8038686863536
549,900,900.6321607241748
550,900,900.4604854923442
551,899,900.2888429846231
552,899,900.1172331947733
553,899,899.9456561165586
554,898,899.7741117437432
555,898,899.6026000700934
556,898,899.431121089376
557,898,899.259674795359
558,898,899.0882611818121
559,898,898.9168802425057
560,898,898.7455319712116
561,898,898.5742163617026
562,898,898.402933407753
563,897,898.2316831031382
564,897,898.0604654416344
565,897,897.8892804170196
566,897,897.7181280230725
567,897,897.5470082535732
568,897,897.3759211023028
569,897,897.204866563044
570,897,897.0338446295802
571,897,896.8628552956965
572,897,896.6918985551785
573,897,896.5209744018135
574,897,896.35008282939
575,897,896.1792238316974
576,897,896.0083974025266
577,897,895.8376035356692
578,897,895.6668422249186
579,897,895.4961134640688
580,896,895.3254172469155
581,896,895.1547535672552
582,896,894.9841224188857
583,896,894.8135237956061
584,896,894.6429576912165
585,895,894.4724240995183
586,895,894.3019230143141
587,895,894.1314544294077
588,895,893.9610183386037
589,895,893.7906147357086
590,895,893.6202436145292
591,895,893.4499049688743
592,895,893.2795987925535
593,894,893.1093250793776
594,894,892.9390838231585
595,894,892.7688750177095
596,893,892.5986986568448
597,893,892.4285547343801
598,893,892.258443244132
599,893,892.0883641799184
600,893,891.9183175355582
601,893,891.7483033048721
602,892,891.5783214816811
603,892,891.4083720598079
604,891,891.2384550330764
605,890,891.0685703953116
606,890,890.8987181403393
607,890,890.7288982619871
608,890,890.5591107540835
609,890,890.389355610458
610,889,890.2196328249414
611,889,890.049942391366
612,889,889.8802843035648
613,889,889.7106585553721
614,889,889.5410651406236
615,889,889.371504053156
616,888,889.2019752868069
617,888,889.0324788354156
618,888,888.8630146928226
619,888,888.6935828528689
620,888,888.5241833093974
621,887,888.3548160562515
622,887,888.1854810872763
623,887,888.0161783963181
624,887,887.846907977224
625,887,887.6776698238424
626,887,887.5084639300231
627,887,887.3392902896168
628,887,887.1701488964756
629,887,887.0010397444522
630,887,886.8319628274014
631,887,886.6629181391786
632,887,886.4939056736403
633,887,886.3249254246444
634,887,886.15597738605
635,887,885.9870615517171
636,887,885.8181779155072
637,887,885.6493264712827
638,887,885.4805072129072
639,887,885.3117201342459
640,887,885.1429652291644
641,887,884.9742424915302
642,887,884.8055519152114
643,887,884.6368934940778
644,886,884.4682672219998
645,886,884.2996730928494
646,885,884.1311111004998
647,885,883.962581238825
648,885,883.7940835017004
649,885,883.6256178830025
650,884,883.457184376609
651,883,883.288782976399
652,883,883.1204136762523
653,883,882.9520764700501
654,883,882.7837713516749
655,882,882.6154983150101
656,882,882.4472573539405
657,882,882.279048462352
658,882,882.1108716341315
659,882,881.9427268631672
660,882,881.7746141433486
661,882,881.6065334685661
662,882,881.4384848327114
663,882,881.2704682296776
664,882,881.1024836533583
665,882,880.934531097649
666,882,880.766610556446
667,882,880.5987220236466
668,882,880.4308654931499
669,882,880.2630409588552
670,882,880.095248414664
671,882,879.9274878544779
672,882,879.7597592722009
673,882,879.5920626617369
674,882,879.424398016992
675,882,879.2567653318728
676,882,879.0891646002872
677,882,878.9215958161444
678,882,878.7540589733546
679,882,878.5865540658295
680,882,878.4190810874817
681,882,878.2516400322247
682,882,878.0842308939735
683,882,877.9168536666444
684,882,877.7495083441546
685,882,877.5821949204224
686,881,877.4149133893674
687,880,877.2476637449104
688,880,877.0804459809732
689,880,876.913260091479
690,880,876.7461060703519
691,880,876.5789839115172
692,880,876.4118936089016
693,880,876.2448351564327
694,879,876.0778085480395
695,878,875.9108137776515
696,878,875.7438508392004
697,878,875.5769197266183
698,878,875.4100204338386
699,878,875.243152954796
700,878,875.0763172834262
701,878,874.9095134136663
702,878,874.7427413394543
703,878,874.5760010547294
704,878,874.4092925534321
705,877,874.2426158295041
706,877,874.0759708768876
707,877,873.9093576895269
708,877,873.7427762613671
709,877,873.576226586354
710,877,873.4097086584352
711,877,873.2432224715591
712,876,873.0767680196753
713,876,872.9103452967347
714,876,872.7439542966891
715,876,872.5775950134919
716,876,872.411267441097
717,876,872.2449715734598
718,876,872.0787074045371
719,876,871.9124749282865
720,876,871.7462741386669
721,876,871.5801050296382
722,876,871.4139675951616
723,876,871.2478618291995
724,876,871.0817877257151
725,876,870.9157452786734
726,876,870.7497344820399
727,875,870.5837553297816
728,875,870.4178078158666
729,874,870.251891934264
730,874,870.0860076789443
731,874,869.9201550438788
732,874,869.7543340230403
733,874,869.5885446104028
734,874,869.422786799941
735,873,869.257060585631
736,872,869.0913659614502
737,872,868.9257029213769
738,872,868.7600714593908
739,870,868.5944715694725
740,870,868.4289032456037
741,870,868.2633664817677
742,870,868.0978612719482
743,870,867.932387610131
744,869,867.7669454903022
745,869,867.6015349064495
746,869,867.4361558525616
747,869,867.2708083226283
748,869,867.1054923106409
749,869,866.9402078105912
750,869,866.7749548164727
751,869,866.6097333222799
752,869,866.4445433220083
753,869,866.2793848096546
754,869,866.1142577792167
755,869,865.9491622246939
756,869,865.7840981400859
757,867,865.6190655193943
758,866,865.4540643566218
759,866,865.2890946457716
760,866,865.1241563808485
761,866,864.9592495558586
762,866,864.7943741648088
763,866,864.6295302017072
764,866,864.4647176605633
765,866,864.2999365353875
766,866,864.1351868201913
767,866,863.9704685089877
768,866,863.8057815957901
769,866,863.641126074614
770,865,863.4765019394756
771,865,863.3119091843918
772,865,863.1473478033812
773,865,862.9828177904635
774,865,862.8183191396594
775,865,862.6538518449906
776,865,862.4894159004805
777,864,862.3250113001528
778,864,862.1606380380331
779,864,861.9962961081477
780,864,861.8319855045241
781,864,861.667706221191
782,864,861.5034582521785
783,863,861.3392415915172
784,863,861.1750562332395
785,863,861.0109021713786
786,863,860.8467793999687
787,863,860.6826879130456
788,863,860.5186277046458
789,863,860.3545987688071
790,863,860.1906010995684
791,863,860.0266346909701
792,863,859.862699537053
793,863,859.6987956318596
794,863,859.5349229694334
795,863,859.3710815438192
796,863,859.2072713490622
797,863,859.04349237921
798,863,858.87974462831
799,863,858.7160280904118
800,863,858.5523427595655
801,863,858.3886886298225
802,863,858.2250656952353
803,863,858.0614739498578
804,862,857.8979133877448
805,862,857.7343840029521
806,862,857.5708857895369
807,862,857.4074187415573
808,862,857.2439828530728
809,861,857.0805781181439
810,861,856.9172045308321
811,860,856.7538620852004
812,860,856.5905507753122
813,860,856.427270595233
814,860,856.2640215390288
815,860,856.1008036007668
816,860,855.9376167745155
817,860,855.7744610543444
818,860,855.6113364343242
819,860,855.4482429085266
820,860,855.2851804710247
821,860,855.1221491158925
822,859,854.959148837205
823,859,854.7961796290389
824,859,854.6332414854712
825,858,854.470334400581
826,858,854.3074583684474
827,858,854.1446133831519
828,858,853.9817994387759
829,858,853.8190165294027
830,858,853.6562646491167
831,858,853.4935437920029
832,858,853.3308539521481
833,857,853.1681951236397
834,857,853.0055673005666
835,857,852.8429704770184
836,857,852.6804046470863
837,857,852.5178698048625
838,857,852.3553659444399
839,856,852.192893059913
840,856,852.0304511453775
841,855,851.8680401949297
842,855,851.7056602026674
843,854,851.5433111626897
844,853,851.3809930690965
845,853,851.2187059159887
846,853,851.0564496974687
847,853,850.8942244076399
848,853,850.7320300406066
849,852,850.5698665904746
850,852,850.4077340513506
851,852,850.2456324173424
852,852,850.0835616825591
853,852,849.9215218411106
854,852,849.7595128871081
855,851,849.5975348146643
856,851,849.4355876178925
857,851,849.2736712909069
858,851,849.1117858278237
859,850,848.9499312227598
860,850,848.7881074698327
861,850,848.6263145631618
862,850,848.4645524968672
863,849,848.3028212650703
864,849,848.1411208618935
865,849,847.9794512814601
866,849,847.8178125178953
867,849,847.6562045653245
868,849,847.4946274178748
869,849,847.3330810696741
870,849,847.1715655148516
871,848,847.0100807475377
872,848,846.8486267618637
873,848,846.6872035519622
874,847,846.5258111119667
875,847,846.364449436012
876,847,846.203118518234
877,847,846.0418183527696
878,846,845.8805489337569
879,846,845.7193102553355
880,846,845.5581023116451
881,846,845.3969250968279
882,846,845.2357786050258
883,846,845.0746628303827
884,846,844.9135777670436
885,846,844.7525234091544
886,846,844.5914997508619
887,846,844.4305067863144
888,846,844.2695445096612
889,845,844.1086129150526
890,845,843.9477119966401
891,845,843.7868417485763
892,845,843.6260021650152
893,845,843.4651932401113
894,845,843.3044149680206
895,845,843.1436673429005
896,845,842.9829503589087
897,845,842.8222640102049
898,845,842.6616082909493
899,845,842.5009831953034
900,845,842.3403887174301
901,844,842.1798248514929
902,844,842.0192915916567
903,844,841.8587889320876
904,844,841.6983168669525
905,844,841.5378753904197
906,844,841.3774644966585
907,844,841.2170841798394
908,844,841.0567344341339
909,844,840.8964152537145
910,844,840.7361266327553
911,844,840.5758685654306
912,844,840.4156410459169
913,843,840.2554440683912
914,843,840.0952776270315
915,843,839.9351417160173
916,843,839.7750363295288
917,842,839.6149614617476
918,842,839.4549171068564
919,842,839.2949032590391
920,842,839.1349199124802
921,842,838.974967061366
922,842,838.8150446998833
923,842,838.6551528222204
924,842,838.4952914225667
925,841,838.3354604951123
926,841,838.1756600340489
927,841,838.015890033569
928,841,837.8561504878666
929,841,837.6964413911362
930,841,837.5367627375737
931,841,837.3771145213764
932,840,837.2174967367424
933,839,837.0579093778707
934,839,836.8983524389619
935,839,836.7388259142174
936,839,836.5793297978396
937,839,836.4198640840323
938,838,836.2604287670002
939,837,836.1010238409494
940,837,835.9416493000867
941,837,835.7823051386201
942,837,835.6229913507591
943,837,835.4637079307137
944,837,835.3044548726954
945,836,835.1452321709166
946,835,834.986039819591
947,834,834.8268778129334
948,834,834.6677461451595
949,834,834.5086448104862
950,834,834.3495738031315
951,834,834.1905331173147
952,834,834.0315227472556
953,833,833.8725426871761
954,833,833.7135929312982
955,833,833.5546734738455
956,832,833.3957843090426
957,831,833.2369254311154
958,831,833.0780968342906
959,831,832.9192985127961
960,831,832.760530460861
961,831,832.6017926727154
962,831,832.4430851425905
963,831,832.2844078647187
964,830,832.1257608333332
965,830,831.9671440426689
966,830,831.8085574869611
967,829,831.6500011604468
968,829,831.4914750573635
969,829,831.3329791719502
970,829,831.1745134984471
971,829,831.0160780310954
972,829,830.857672764137
973,829,830.6992976918152
974,829,830.5409528083746
975,829,830.3826381080606
976,829,830.2243535851202
977,829,830.0660992338004
978,829,829.9078750483504
979,829,829.7496810230201
980,829,829.5915171520605
981,829,829.4333834297234
982,829,829.2752798502623
983,828,829.1172064079315
984,828,828.9591630969861
985,828,828.8011499116827
986,828,828.643166846279
987,827,828.4852138950332
988,827,828.3272910522056
989,826,828.1693983120568
990,826,828.0115356688486
991,826,827.8537031168444
992,826,827.6959006503079
993,826,827.5381282635045
994,826,827.3803859507007
995,826,827.2226737061635
996,826,827.0649915241618
997,826,826.9073393989648
998,825,826.7497173248436
999,824,826.5921252960698
1000,824,826.434563306916
1001,824,826.2770313516565
1002,823,826.1195294245664
1003,823,825.9620575199215
1004,823,825.8046156319991
1005,822,825.6472037550778
1006,822,825.4898218834368
1007,822,825.3324700113566
1008,822,825.1751481331189
1009,821,825.0178562430062
1010,821,824.8605943353026
1011,821,824.7033624042925
1012,821,824.5461604442622
1013,821,824.3889884494987
1014,820,824.2318464142901
1015,819,824.0747343329255
1016,819,823.9176521996952
1017,819,823.7606000088908
1018,819,823.6035777548047
1019,819,823.4465854317305
1020,819,823.2896230339627
1021,819,823.1326905557972
1022,819,822.9757879915308
1023,819,822.8189153354614
1024,819,822.662072581888
1025,819,822.5052597251107
1026,819,822.3484767594307
1027,819,822.1917236791503
1028,819,822.0350004785727
1029,819,821.8783071520025
1030,819,821.7216436937452
1031,819,821.5650100981075
1032,819,821.4084063593968
1033,819,821.2518324719222
1034,819,821.0952884299934
1035,819,820.9387742279214
1036,819,820.7822898600181
1037,819,820.6258353205968
1038,819,820.4694106039717
1039,819,820.313015704458
1040,818,820.1566506163721
1041,818,820.0003153340314
1042,818,819.8440098517545
1043,818,819.6877341638611
1044,818,819.5314882646717
1045,817,819.3752721485082
1046,817,819.2190858096936
1047,817,819.0629292425515
1048,817,818.9068024414073
1049,817,818.7507054005869
1050,817,818.5946381144176
1051,817,818.4386005772276
1052,816,818.2825927833463
1053,816,818.1266147271041
1054,816,817.9706664028326
1055,816,817.8147478048644
1056,816,817.658858927533
1057,816,817.5029997651733
1058,816,817.3471703121211
1059,816,817.1913705627135
1060,815,817.0356005112882
1061,815,816.8798601521845
1062,815,816.7241494797424
1063,815,816.5684684883033
1064,815,816.4128171722093
1065,815,816.2571955258041
1066,815,816.101603543432
1067,815,815.9460412194385
1068,815,815.7905085481701
1069,814,815.635005523975
1070,813,815.4795321412014
1071,811,815.3240883941995
1072,811,815.1686742773202
1073,811,815.0132897849154
1074,811,814.8579349113382
1075,811,814.7026096509431
1076,811,814.5473139980849
1077,810,814.3920479471201
1078,810,814.2368114924061
1079,810,814.0816046283013
1080,810,813.9264273491654
1081,810,813.7712796493588
1082,810,813.6161615232435
1083,810,813.4610729651819
1084,810,813.3060139695381
1085,810,813.150984530677
1086,810,812.9959846429645
1087,810,812.8410143007677
1088,810,812.6860734984548
1089,810,812.5311622303949
1090,809,812.3762804909585
1091,809,812.2214282745166
1092,809,812.0666055754419
1093,809,811.911812388108
1094,809,811.7570487068892
1095,809,811.6023145261615
1096,809,811.4476098403012
1097,809,811.2929346436863
1098,809,811.1382889306958
1099,809,810.9836726957095
1100,809,810.8290859331084
1101,809,810.6745286372746
1102,809,810.5200008025912
1103,809,810.3655024234426
1104,809,810.2110334942139
1105,809,810.0565940092915
1106,809,809.902183963063
1107,809,809.7478033499166
1108,809,809.5934521642422
1109,808,809.4391304004301
1110,808,809.2848380528725
1111,808,809.1305751159615
1112,808,808.9763415840916
1113,808,808.8221374516573
1114,808,808.6679627130549
1115,808,808.5138173626812
1116,808,808.3597013949343
1117,808,808.2056148042136
1118,808,808.0515575849194
1119,808,807.8975297314526
1120,808,807.7435312382161
1121,808,807.589562099613
1122,807,807.435622310048
1123,807,807.2817118639266
1124,807,807.1278307556556
1125,807,806.9739789796427
1126,807,806.8201565302965
1127,807,806.666363402027
1128,807,806.5125995892452
1129,807,806.3588650863629
1130,806,806.2051598877933
1131,806,806.0514839879504
1132,806,805.8978373812496
1133,806,805.7442200621069
1134,806,805.5906320249396
1135,806,805.4370732641663
1136,806,805.2835437742065
1137,806,805.1300435494803
1138,806,804.9765725844096
1139,805,804.823130873417
1140,805,804.669718410926
1141,805,804.5163351913615
1142,805,804.3629812091493
1143,805,804.2096564587164
1144,805,804.0563609344905
1145,805,803.9030946309007
1146,803,803.7498575423773
1147,803,803.5966496633511
1148,803,803.4434709882544
1149,803,803.2903215115205
1150,803,803.1372012275837
1151,803,802.9841101308793
1152,803,802.8310482158439
1153,802,802.678015476915
1154,802,802.5250119085309
1155,802,802.3720375051314
1156,801,802.2190922611571
1157,801,802.06617617105
1158,801,801.9132892292524
1159,801,801.7604314302085
